timestamp,src_ip,dst_ip,dst_port,bytes,label,flags
2025-10-23 18:45:40.523004,192.168.100.14,10.0.1.37,554,245,Normal,SA
2025-10-23 20:10:40.523004,192.168.100.14,10.0.1.4,874,1618,Normal,F
2025-10-23 12:37:40.523004,192.168.100.14,10.0.2.16,75,2470,Begin,R
2025-10-23 19:29:40.523004,192.168.100.14,10.0.5.5,585,2176,Normal,SA
2025-10-23 19:30:40.523004,192.168.100.14,10.0.4.44,900,4796,Normal,SA
2025-10-23 23:22:40.523004,192.168.100.14,10.0.2.14,690,2524,Normal,SA
2025-10-23 13:45:40.523004,192.168.100.14,10.0.4.47,212,4788,Normal,R
2025-10-23 23:32:40.523004,192.168.100.14,10.0.9.39,313,3045,Normal,SA
2025-10-24 00:37:40.523004,192.168.100.14,10.0.9.49,115,735,Normal,R
2025-10-23 23:11:40.523004,192.168.100.14,10.0.2.43,271,1955,Normal,S
2025-10-23 21:09:40.523004,192.168.100.14,10.0.8.3,24,2676,Normal,SA
2025-10-23 18:25:40.524507,192.168.100.14,10.0.9.32,454,3090,Attack,SA
2025-10-23 13:31:40.524507,192.168.100.14,10.0.5.11,464,2877,Normal,
2025-10-23 16:41:40.524507,192.168.100.14,10.0.2.48,826,3457,Begin,
2025-10-23 13:34:40.524507,192.168.100.14,10.0.10.29,361,2358,Normal,SA
2025-10-23 19:54:40.524507,192.168.100.14,10.0.1.21,231,1209,Normal,S
2025-10-23 12:31:40.524507,192.168.100.14,10.0.8.32,37,469,Begin,SA
2025-10-23 19:24:40.524507,192.168.100.14,10.0.10.14,915,1271,Normal,S
2025-10-23 10:27:40.524507,192.168.100.14,10.0.7.18,720,3962,Normal,
2025-10-23 10:58:40.524507,192.168.100.14,10.0.1.32,223,1415,Normal,
2025-10-23 22:01:40.524507,192.168.100.14,10.0.7.46,54,1991,Begin,S
2025-10-23 14:30:40.524507,192.168.100.14,10.0.7.14,682,3757,Normal,F
2025-10-23 11:59:40.524507,192.168.100.14,10.0.3.18,76,2595,Begin,R
2025-10-23 18:02:40.524507,192.168.100.14,10.0.9.17,871,1150,Normal,R
2025-10-23 12:22:40.524507,192.168.100.14,10.0.9.2,69,3469,Normal,S
2025-10-24 01:20:40.524507,192.168.100.14,10.0.2.24,86,901,Normal,R
2025-10-23 16:06:40.524507,192.168.100.14,10.0.1.28,831,4174,Normal,S
2025-10-23 20:47:40.524507,192.168.100.14,10.0.8.22,139,3899,Normal,SA
2025-10-23 17:00:40.524507,192.168.100.14,10.0.2.28,220,3998,Normal,SA
2025-10-23 09:37:40.524507,192.168.100.14,10.0.4.34,814,4126,Begin,R
2025-10-23 15:18:40.524507,192.168.100.14,10.0.8.26,669,2352,Normal,
2025-10-23 22:56:40.524507,192.168.100.14,10.0.7.23,592,406,Normal,F
2025-10-23 08:56:40.524507,192.168.100.14,10.0.5.31,663,2879,Normal,S
2025-10-23 19:47:40.524507,192.168.100.14,10.0.8.15,312,3662,Normal,SA
2025-10-23 13:19:40.524507,192.168.100.14,10.0.3.12,219,3528,Normal,R
2025-10-23 21:35:40.524507,192.168.100.14,10.0.10.4,282,1710,Begin,SA
2025-10-23 14:37:40.524507,192.168.100.14,10.0.6.14,106,2391,Normal,SA
2025-10-23 21:23:40.524507,192.168.100.14,10.0.7.18,896,2175,Normal,SA
2025-10-23 23:13:40.524507,192.168.100.14,10.0.6.23,506,2210,Attack,F
2025-10-23 20:24:40.524507,192.168.100.14,10.0.7.47,550,3578,Normal,F
2025-10-23 15:22:40.524507,192.168.100.14,10.0.2.1,815,246,Begin,S
2025-10-23 20:45:40.524507,192.168.100.14,10.0.2.14,876,4051,Begin,F
2025-10-23 21:39:40.524507,192.168.100.14,10.0.3.45,615,4243,Normal,S
2025-10-23 15:46:40.524507,192.168.100.14,10.0.3.50,439,2958,Normal,R
2025-10-23 16:44:40.524507,192.168.100.14,10.0.10.16,129,2352,Normal,S
2025-10-24 00:22:40.524507,192.168.100.14,10.0.3.18,209,1234,Begin,F
2025-10-23 08:53:40.524507,192.168.100.14,10.0.1.40,244,4671,Attack,S
2025-10-23 10:19:40.524507,192.168.100.14,10.0.2.36,172,279,Normal,SA
2025-10-23 13:00:40.525972,192.168.100.14,10.0.10.48,302,284,Begin,SA
2025-10-24 00:31:40.525972,192.168.100.14,10.0.4.36,739,496,Normal,F
2025-10-23 09:44:40.525972,192.168.100.15,10.0.5.46,218,2801,Normal,F
2025-10-23 10:57:40.525972,192.168.100.15,10.0.8.17,381,4507,Attack,SA
2025-10-23 11:07:40.525972,192.168.100.15,10.0.1.26,410,1242,Normal,SA
2025-10-23 22:06:40.525972,192.168.100.15,10.0.6.37,301,942,Normal,SA
2025-10-23 21:52:40.525972,192.168.100.15,10.0.8.5,725,1984,Normal,SA
2025-10-23 11:17:40.525972,192.168.100.15,10.0.7.49,536,4459,Normal,R
2025-10-23 12:54:40.525972,192.168.100.15,10.0.8.43,528,1058,Normal,R
2025-10-23 18:43:40.525972,192.168.100.15,10.0.5.50,277,4981,Normal,S
2025-10-23 22:33:40.525972,192.168.100.15,10.0.1.50,121,3657,Normal,
2025-10-23 18:17:40.525972,192.168.100.15,10.0.6.11,918,2017,Normal,R
2025-10-23 13:16:40.525972,192.168.100.15,10.0.1.31,435,2721,Attack,R
2025-10-23 16:23:40.525972,192.168.100.15,10.0.2.28,259,2066,Normal,SA
2025-10-23 10:05:40.525972,192.168.100.15,10.0.6.26,324,2732,Normal,
2025-10-23 16:35:40.525972,192.168.100.15,10.0.4.13,408,2178,Normal,F
2025-10-24 00:31:40.525972,192.168.100.15,10.0.10.47,420,4747,Normal,S
2025-10-23 15:52:40.525972,192.168.100.15,10.0.6.35,263,871,Normal,
2025-10-23 16:27:40.525972,192.168.100.15,10.0.3.30,373,2878,Normal,R
2025-10-23 09:47:40.525972,192.168.100.15,10.0.7.46,108,2085,Normal,F
2025-10-23 14:08:40.525972,192.168.100.15,10.0.6.6,699,970,Normal,
2025-10-23 19:48:40.525972,192.168.100.15,10.0.7.18,811,3403,Normal,F
2025-10-23 19:11:40.525972,192.168.100.15,10.0.8.23,867,3786,Normal,S
2025-10-23 21:35:40.525972,192.168.100.15,10.0.6.48,942,134,Normal,S
2025-10-23 17:18:40.525972,192.168.100.15,10.0.3.12,235,3844,Normal,F
2025-10-23 19:15:40.525972,192.168.100.15,10.0.8.9,1002,3114,Attack,S
2025-10-23 17:23:40.525972,192.168.100.15,10.0.7.23,505,4322,Normal,SA
2025-10-24 01:21:40.525972,192.168.100.15,10.0.6.20,380,1600,Normal,F
2025-10-23 12:44:40.525972,192.168.100.15,10.0.4.37,964,2115,Normal,R
2025-10-23 10:39:40.525972,192.168.100.15,10.0.2.37,57,2356,Normal,
2025-10-23 20:39:40.525972,192.168.100.15,10.0.9.42,436,3200,Normal,S
2025-10-23 14:29:40.525972,192.168.100.15,10.0.9.3,593,1339,Normal,SA
2025-10-23 18:19:40.525972,192.168.100.15,10.0.7.4,388,1200,Normal,SA
2025-10-23 23:33:40.525972,192.168.100.15,10.0.7.17,736,3388,Normal,S
2025-10-23 18:19:40.525972,192.168.100.15,10.0.9.27,487,3047,Normal,
2025-10-24 00:44:40.525972,192.168.100.15,10.0.4.44,307,2668,Begin,F
2025-10-23 15:50:40.527401,192.168.100.15,10.0.3.33,292,4794,Begin,S
2025-10-23 12:16:40.527401,192.168.100.15,10.0.1.46,67,2040,Attack,
2025-10-23 17:21:40.527401,192.168.100.15,10.0.2.25,656,4910,Normal,SA
2025-10-23 15:33:40.527401,192.168.100.15,10.0.7.2,55,1016,Normal,S
2025-10-23 11:24:40.527401,192.168.100.15,10.0.7.11,877,3998,Normal,
2025-10-23 12:06:40.527401,192.168.100.15,10.0.3.14,693,129,Begin,F
2025-10-23 22:46:40.527401,192.168.100.15,10.0.2.23,271,1952,Normal,SA
2025-10-23 21:14:40.527401,192.168.100.15,10.0.8.35,240,877,Begin,R
2025-10-23 18:43:40.527401,192.168.100.15,10.0.6.27,144,288,Begin,SA
2025-10-23 10:29:40.527401,192.168.100.15,10.0.10.27,507,1854,Normal,
2025-10-23 19:38:40.527401,192.168.100.15,10.0.8.35,593,1271,Normal,SA
2025-10-23 13:13:40.527401,192.168.100.15,10.0.6.18,781,1279,Normal,R
2025-10-23 11:09:40.527401,192.168.100.15,10.0.1.22,405,4034,Normal,F
2025-10-23 15:54:40.527401,192.168.100.15,10.0.2.10,705,3596,Normal,
2025-10-24 01:01:40.527401,192.168.100.15,10.0.9.13,557,2859,Normal,R
2025-10-23 21:42:40.527401,192.168.100.15,10.0.10.32,831,640,Normal,F
2025-10-23 18:57:40.527401,192.168.100.16,10.0.8.24,910,4926,Normal,S
2025-10-23 17:04:40.527401,192.168.100.16,10.0.7.24,181,1948,Normal,F
2025-10-23 17:04:40.527401,192.168.100.16,10.0.7.28,596,3150,Normal,F
2025-10-23 15:06:40.527401,192.168.100.16,10.0.6.9,538,3778,Normal,S
2025-10-23 09:37:40.527401,192.168.100.16,10.0.8.27,396,300,Normal,S
2025-10-23 18:15:40.527401,192.168.100.16,10.0.4.9,963,4158,Normal,F
2025-10-23 22:06:40.527401,192.168.100.16,10.0.6.36,986,2119,Attack,R
2025-10-23 21:40:40.527401,192.168.100.16,10.0.4.49,1006,2557,Normal,F
2025-10-23 13:06:40.527401,192.168.100.16,10.0.10.13,345,421,Normal,R
2025-10-23 20:29:40.527401,192.168.100.16,10.0.2.5,82,1508,Normal,R
2025-10-23 14:48:40.527401,192.168.100.16,10.0.5.28,244,2665,Normal,R
2025-10-23 13:36:40.527401,192.168.100.16,10.0.10.6,195,4441,Normal,S
2025-10-24 00:37:40.528663,192.168.100.16,10.0.7.41,217,1759,Normal,
2025-10-23 10:32:40.528663,192.168.100.16,10.0.7.4,970,2628,Normal,S
2025-10-23 20:16:40.528663,192.168.100.16,10.0.9.36,139,3726,Normal,
2025-10-23 21:12:40.528663,192.168.100.16,10.0.10.26,1015,4849,Normal,F
2025-10-23 14:48:40.528663,192.168.100.16,10.0.3.5,267,3776,Normal,F
2025-10-23 10:52:40.528663,192.168.100.16,10.0.10.46,244,4175,Attack,SA
2025-10-23 16:07:40.528663,192.168.100.16,10.0.6.21,1010,2846,Begin,
2025-10-23 13:35:40.528663,192.168.100.16,10.0.10.21,163,1761,Normal,
2025-10-23 21:49:40.528663,192.168.100.16,10.0.4.19,950,707,Normal,R
2025-10-23 21:52:40.528663,192.168.100.16,10.0.4.12,836,1294,Begin,
2025-10-23 21:37:40.528663,192.168.100.16,10.0.3.5,693,1154,Normal,
2025-10-24 01:20:40.528663,192.168.100.16,10.0.2.38,790,2440,Normal,S
2025-10-23 14:57:40.528663,192.168.100.16,10.0.2.11,1004,2702,Normal,
2025-10-23 18:32:40.528663,192.168.100.16,10.0.7.28,869,1934,Normal,R
2025-10-23 22:49:40.528663,192.168.100.16,10.0.8.29,428,1332,Attack,S
2025-10-23 10:39:40.528663,192.168.100.16,10.0.7.22,828,4475,Begin,
2025-10-23 12:37:40.528663,192.168.100.16,10.0.1.49,602,4470,Attack,R
2025-10-23 11:38:40.528663,192.168.100.16,10.0.7.47,72,634,Normal,
2025-10-23 21:34:40.528663,192.168.100.16,10.0.3.4,512,4314,Attack,F
2025-10-23 23:26:40.528663,192.168.100.16,10.0.1.50,900,3177,Normal,SA
2025-10-23 14:45:40.528663,192.168.100.16,10.0.2.8,977,2443,Normal,F
2025-10-24 01:02:40.528663,192.168.100.16,10.0.2.8,716,770,Normal,
2025-10-23 22:22:40.528663,192.168.100.16,10.0.8.36,572,4949,Begin,R
2025-10-23 12:56:40.528663,192.168.100.16,10.0.1.42,961,1984,Normal,R
2025-10-23 19:16:40.528663,192.168.100.16,10.0.10.17,94,4434,Normal,F
2025-10-23 13:42:40.528663,192.168.100.16,10.0.9.4,131,1779,Begin,
2025-10-23 15:46:40.529771,192.168.100.16,10.0.5.32,686,251,Normal,
2025-10-23 19:20:40.529771,192.168.100.16,10.0.9.48,591,3298,Begin,
2025-10-23 09:12:40.529771,192.168.100.16,10.0.9.16,884,209,Normal,SA
2025-10-23 17:34:40.529771,192.168.100.16,10.0.2.48,728,817,Normal,
2025-10-24 00:33:40.529771,192.168.100.16,10.0.4.21,607,1373,Begin,S
2025-10-23 09:35:40.529771,192.168.100.16,10.0.6.43,739,4513,Normal,R
2025-10-23 18:55:40.529771,192.168.100.16,10.0.8.31,79,2935,Normal,SA
2025-10-23 22:17:40.529771,192.168.100.16,10.0.3.22,739,2712,Normal,F
2025-10-23 20:57:40.529771,192.168.100.16,10.0.8.9,713,3882,Attack,R
2025-10-23 23:13:40.529771,192.168.100.16,10.0.9.13,149,2301,Begin,
2025-10-23 09:32:40.529771,192.168.100.16,10.0.2.13,834,2466,Normal,R
2025-10-23 14:55:40.529771,192.168.100.16,10.0.7.37,326,3878,Normal,S
2025-10-23 13:10:40.529771,192.168.100.17,10.0.5.10,990,717,Normal,SA
2025-10-23 23:45:40.529771,192.168.100.17,10.0.2.35,96,4965,Normal,
2025-10-23 22:17:40.529771,192.168.100.17,10.0.2.11,894,3645,Normal,R
2025-10-23 13:41:40.529771,192.168.100.17,10.0.5.43,188,2704,Normal,SA
2025-10-23 21:19:40.529771,192.168.100.17,10.0.9.11,288,1770,Begin,S
2025-10-23 21:06:40.529771,192.168.100.17,10.0.7.42,796,2760,Normal,F
2025-10-23 12:35:40.529771,192.168.100.17,10.0.2.30,680,379,Normal,R
2025-10-23 18:11:40.529771,192.168.100.17,10.0.7.28,567,4505,Normal,R
2025-10-23 13:31:40.529771,192.168.100.17,10.0.2.27,561,1313,Normal,SA
2025-10-23 12:59:40.529771,192.168.100.17,10.0.10.43,319,1378,Begin,R
2025-10-23 10:49:40.529771,192.168.100.17,10.0.8.49,769,492,Normal,R
2025-10-23 18:15:40.529771,192.168.100.17,10.0.10.27,1021,3747,Attack,R
2025-10-23 21:57:40.529771,192.168.100.17,10.0.9.28,927,371,Normal,S
2025-10-23 13:09:40.529771,192.168.100.17,10.0.2.1,247,4743,Normal,
2025-10-23 16:50:40.529771,192.168.100.17,10.0.2.30,377,2572,Normal,
2025-10-23 15:31:40.529771,192.168.100.17,10.0.7.6,233,907,Normal,F
2025-10-23 18:44:40.529771,192.168.100.17,10.0.6.5,579,4245,Normal,SA
2025-10-23 19:11:40.529771,192.168.100.17,10.0.4.12,968,246,Normal,F
2025-10-23 19:59:40.529771,192.168.100.17,10.0.9.36,155,3908,Normal,
2025-10-23 16:31:40.529771,192.168.100.17,10.0.10.16,343,4533,Normal,R
2025-10-23 16:01:40.529771,192.168.100.17,10.0.4.42,274,707,Normal,R
2025-10-23 12:14:40.531258,192.168.100.17,10.0.10.2,43,1402,Normal,
2025-10-23 15:31:40.531258,192.168.100.17,10.0.9.44,571,3145,Normal,
2025-10-23 14:23:40.531258,192.168.100.17,10.0.6.11,838,4661,Normal,R
2025-10-23 22:12:40.531258,192.168.100.17,10.0.4.5,122,2150,Begin,
2025-10-23 19:03:40.531258,192.168.100.17,10.0.5.37,874,948,Normal,R
2025-10-23 22:29:40.531258,192.168.100.17,10.0.2.10,991,1710,Normal,
2025-10-23 13:40:40.531258,192.168.100.17,10.0.5.12,561,532,Normal,S
2025-10-23 11:29:40.531258,192.168.100.17,10.0.5.23,1002,2018,Normal,F
2025-10-23 17:14:40.531258,192.168.100.17,10.0.7.38,27,3843,Normal,
2025-10-23 10:29:40.531258,192.168.100.17,10.0.3.26,170,3791,Normal,SA
2025-10-23 16:29:40.531258,192.168.100.17,10.0.2.6,88,3887,Normal,SA
2025-10-23 13:59:40.531258,192.168.100.17,10.0.10.15,489,2940,Normal,
2025-10-23 12:37:40.531258,192.168.100.17,10.0.6.46,961,847,Normal,F
2025-10-23 09:22:40.531258,192.168.100.17,10.0.7.37,988,3000,Normal,SA
2025-10-23 18:33:40.531258,192.168.100.17,10.0.2.2,99,3873,Normal,S
2025-10-23 16:41:40.531258,192.168.100.17,10.0.6.30,812,4794,Begin,S
2025-10-23 23:56:40.531258,192.168.100.17,10.0.2.45,63,1141,Normal,R
2025-10-23 19:58:40.531258,192.168.100.17,10.0.3.10,121,4828,Normal,R
2025-10-23 21:49:40.531258,192.168.100.17,10.0.9.42,291,121,Attack,
2025-10-23 12:23:40.531258,192.168.100.17,10.0.10.24,434,3269,Normal,F
2025-10-23 08:53:40.532261,192.168.100.17,10.0.9.33,897,3312,Normal,F
2025-10-23 13:27:40.532261,192.168.100.17,10.0.8.34,635,3733,Attack,F
2025-10-23 14:49:40.532261,192.168.100.17,10.0.7.15,481,471,Normal,S
2025-10-23 21:29:40.532261,192.168.100.17,10.0.1.8,642,2044,Begin,F
2025-10-24 01:17:40.532261,192.168.100.17,10.0.3.42,153,768,Begin,
2025-10-24 00:24:40.532261,192.168.100.17,10.0.1.6,251,496,Normal,S
2025-10-23 23:19:40.532261,192.168.100.17,10.0.2.21,955,715,Normal,SA
2025-10-23 09:37:40.532261,192.168.100.17,10.0.5.16,142,4026,Normal,
2025-10-23 20:07:40.532261,192.168.100.17,10.0.10.4,160,2164,Normal,F
2025-10-23 21:15:40.532261,192.168.100.18,10.0.3.2,78,3655,Normal,S
2025-10-23 15:58:40.532261,192.168.100.18,10.0.1.7,38,4430,Normal,F
2025-10-23 22:30:40.532261,192.168.100.18,10.0.3.22,875,4534,Normal,F
2025-10-24 01:31:40.532261,192.168.100.18,10.0.1.9,346,1305,Normal,SA
2025-10-23 16:43:40.532261,192.168.100.18,10.0.7.38,692,1679,Normal,S
2025-10-24 00:19:40.532261,192.168.100.18,10.0.6.23,448,3261,Normal,SA
2025-10-23 21:31:40.532261,192.168.100.18,10.0.5.2,450,2858,Normal,S
2025-10-23 15:44:40.532261,192.168.100.18,10.0.3.29,892,3857,Normal,F
2025-10-23 19:57:40.532261,192.168.100.18,10.0.7.47,857,3510,Normal,S
2025-10-24 00:24:40.532261,192.168.100.18,10.0.5.33,775,200,Normal,R
2025-10-23 12:39:40.532261,192.168.100.18,10.0.6.14,412,2251,Begin,F
2025-10-23 14:34:40.532261,192.168.100.18,10.0.10.33,129,131,Normal,F
2025-10-23 14:54:40.532261,192.168.100.18,10.0.6.49,836,4322,Normal,F
2025-10-23 19:50:40.532261,192.168.100.18,10.0.5.8,916,4489,Normal,SA
2025-10-23 23:48:40.532261,192.168.100.18,10.0.6.18,342,4401,Normal,R
2025-10-23 23:18:40.532261,192.168.100.18,10.0.8.43,934,4865,Attack,F
2025-10-23 23:01:40.532261,192.168.100.18,10.0.1.43,943,566,Normal,F
2025-10-23 12:30:40.532261,192.168.100.18,10.0.10.29,748,478,Normal,SA
2025-10-23 13:33:40.532261,192.168.100.18,10.0.4.37,383,112,Normal,F
2025-10-23 21:12:40.532261,192.168.100.18,10.0.9.35,548,1809,Normal,R
2025-10-23 19:07:40.532261,192.168.100.18,10.0.4.21,463,984,Begin,
2025-10-24 00:06:40.532261,192.168.100.18,10.0.7.26,201,2520,Begin,R
2025-10-23 17:40:40.532261,192.168.100.18,10.0.9.38,296,4871,Normal,S
2025-10-23 19:52:40.532261,192.168.100.18,10.0.2.14,690,3341,Begin,
2025-10-24 01:10:40.532261,192.168.100.18,10.0.5.19,665,2691,Normal,
2025-10-23 16:02:40.533704,192.168.100.18,10.0.2.49,571,2716,Normal,SA
2025-10-23 21:39:40.533704,192.168.100.18,10.0.3.33,676,2851,Normal,
2025-10-23 18:44:40.533704,192.168.100.18,10.0.8.32,71,3559,Attack,R
2025-10-23 20:20:40.533704,192.168.100.18,10.0.7.32,691,1429,Normal,
2025-10-24 00:16:40.533704,192.168.100.18,10.0.8.43,431,2904,Normal,SA
2025-10-23 14:53:40.533704,192.168.100.18,10.0.7.37,130,2450,Normal,F
2025-10-23 11:10:40.533704,192.168.100.18,10.0.3.27,944,2900,Normal,
2025-10-23 12:47:40.533704,192.168.100.18,10.0.1.21,518,760,Normal,R
2025-10-23 22:24:40.533704,192.168.100.18,10.0.6.32,201,3759,Begin,R
2025-10-23 11:46:40.533704,192.168.100.18,10.0.9.20,189,971,Begin,SA
2025-10-23 12:38:40.533704,192.168.100.18,10.0.9.21,240,557,Normal,R
2025-10-23 13:49:40.533704,192.168.100.18,10.0.7.45,540,3577,Begin,
2025-10-24 00:35:40.533704,192.168.100.18,10.0.4.43,105,2661,Normal,R
2025-10-23 17:24:40.533704,192.168.100.18,10.0.2.29,503,3139,Normal,F
2025-10-23 17:56:40.533704,192.168.100.18,10.0.4.2,915,192,Begin,SA
2025-10-23 17:18:40.533704,192.168.100.18,10.0.3.50,371,3570,Normal,F
2025-10-23 18:58:40.533704,192.168.100.18,10.0.5.12,99,999,Begin,
2025-10-23 16:02:40.533704,192.168.100.18,10.0.2.7,32,4422,Begin,
2025-10-23 15:53:40.533704,192.168.100.18,10.0.10.8,406,532,Normal,
2025-10-23 20:56:40.533704,192.168.100.18,10.0.4.50,70,1420,Begin,
2025-10-23 22:46:40.533704,192.168.100.18,10.0.4.25,1019,773,Normal,SA
2025-10-23 10:56:40.534540,192.168.100.18,10.0.10.1,978,2074,Normal,SA
2025-10-23 17:04:40.534540,192.168.100.18,10.0.5.5,499,2990,Normal,
2025-10-23 14:54:40.534540,192.168.100.18,10.0.5.34,86,4566,Normal,
2025-10-23 10:21:40.534540,192.168.100.18,10.0.10.31,440,3046,Normal,SA
2025-10-23 20:19:40.534540,192.168.100.19,10.0.3.4,889,2022,Normal,S
2025-10-23 20:04:40.534540,192.168.100.19,10.0.5.48,972,1740,Normal,F
2025-10-23 21:02:40.534540,192.168.100.19,10.0.10.7,862,4056,Normal,
2025-10-23 19:03:40.534540,192.168.100.19,10.0.6.20,734,3675,Attack,S
2025-10-23 23:15:40.534540,192.168.100.19,10.0.5.37,918,945,Normal,S
2025-10-23 22:54:40.534540,192.168.100.19,10.0.6.36,784,905,Attack,S
2025-10-23 09:24:40.534540,192.168.100.19,10.0.2.7,39,4947,Normal,
2025-10-23 12:13:40.534540,192.168.100.19,10.0.2.8,123,3555,Begin,SA
2025-10-23 17:44:40.534540,192.168.100.19,10.0.4.38,738,1106,Normal,R
2025-10-23 14:54:40.534540,192.168.100.19,10.0.6.7,204,878,Normal,SA
2025-10-23 22:45:40.534540,192.168.100.19,10.0.6.22,1005,3443,Normal,F
2025-10-23 12:59:40.534540,192.168.100.19,10.0.1.16,208,3443,Normal,F
2025-10-23 21:00:40.534540,192.168.100.19,10.0.9.36,806,3040,Normal,
2025-10-23 12:46:40.534540,192.168.100.19,10.0.2.22,823,357,Normal,S
2025-10-23 21:03:40.534540,192.168.100.19,10.0.8.17,680,3789,Normal,SA
2025-10-23 09:06:40.534540,192.168.100.19,10.0.5.44,387,4121,Normal,
2025-10-23 12:03:40.534540,192.168.100.19,10.0.10.41,977,3343,Normal,S
2025-10-23 13:15:40.534540,192.168.100.19,10.0.2.49,309,1881,Normal,
2025-10-24 00:46:40.534540,192.168.100.19,10.0.3.42,970,268,Normal,SA
2025-10-23 15:56:40.534540,192.168.100.19,10.0.6.49,164,2565,Normal,S
2025-10-23 12:20:40.534540,192.168.100.19,10.0.8.35,669,2968,Normal,F
2025-10-23 12:50:40.534540,192.168.100.19,10.0.8.7,683,3712,Normal,S
2025-10-23 14:13:40.534540,192.168.100.19,10.0.2.23,827,1022,Normal,S
2025-10-23 21:02:40.534540,192.168.100.19,10.0.9.24,817,978,Normal,R
2025-10-23 16:53:40.535707,192.168.100.19,10.0.8.39,845,1102,Normal,
2025-10-23 13:18:40.535707,192.168.100.19,10.0.6.44,305,1994,Attack,
2025-10-23 17:22:40.535707,192.168.100.19,10.0.2.7,775,2304,Begin,
2025-10-23 10:39:40.535707,192.168.100.19,10.0.6.33,492,3523,Normal,R
2025-10-23 19:43:40.535707,192.168.100.19,10.0.5.40,675,1906,Normal,R
2025-10-23 21:40:40.535707,192.168.100.19,10.0.5.32,963,4165,Normal,
2025-10-23 13:28:40.535707,192.168.100.19,10.0.1.10,633,2174,Normal,F
2025-10-23 10:29:40.535707,192.168.100.19,10.0.7.21,521,1269,Normal,R
2025-10-23 13:18:40.535707,192.168.100.19,10.0.7.16,250,2180,Begin,
2025-10-24 00:33:40.535707,192.168.100.19,10.0.1.11,341,1976,Attack,
2025-10-23 23:11:40.535707,192.168.100.19,10.0.8.36,619,2830,Normal,SA
2025-10-23 19:45:40.535707,192.168.100.19,10.0.4.13,1019,2465,Begin,SA
2025-10-23 23:54:40.535707,192.168.100.19,10.0.10.4,276,4565,Normal,S
2025-10-24 00:26:40.535707,192.168.100.19,10.0.2.32,264,224,Normal,R
2025-10-23 12:09:40.535707,192.168.100.19,10.0.4.23,360,3760,Begin,
2025-10-23 09:14:40.535707,192.168.100.19,10.0.3.39,384,3936,Normal,S
2025-10-23 13:12:40.535707,192.168.100.19,10.0.8.36,64,3104,Normal,
2025-10-24 01:28:40.535707,192.168.100.19,10.0.1.5,519,694,Normal,F
2025-10-23 19:54:40.535707,192.168.100.19,10.0.6.26,171,359,Normal,S
2025-10-23 20:01:40.535707,192.168.100.19,10.0.9.13,215,258,Normal,S
2025-10-23 20:29:40.535707,192.168.100.19,10.0.8.21,60,4088,Attack,SA
2025-10-23 15:41:40.535707,192.168.100.19,10.0.3.27,645,2221,Begin,S
2025-10-23 19:31:40.535707,192.168.100.19,10.0.4.19,431,275,Normal,S
2025-10-23 11:29:40.535707,192.168.100.19,10.0.1.46,604,2796,Normal,S
2025-10-24 00:43:40.535707,192.168.100.19,10.0.5.33,557,1281,Attack,SA
2025-10-23 19:33:40.535707,192.168.100.19,10.0.9.47,527,197,Attack,S
2025-10-23 17:54:40.535707,192.168.100.20,10.0.1.13,667,2653,Begin,R
2025-10-23 09:40:40.535707,192.168.100.20,10.0.9.11,238,2582,Normal,
2025-10-23 21:04:40.535707,192.168.100.20,10.0.2.2,121,3476,Normal,S
2025-10-24 01:21:40.535707,192.168.100.20,10.0.5.33,435,4077,Attack,
2025-10-23 22:49:40.535707,192.168.100.20,10.0.7.18,529,4982,Normal,SA
2025-10-23 23:16:40.535707,192.168.100.20,10.0.7.32,465,3933,Begin,F
2025-10-23 12:25:40.535707,192.168.100.20,10.0.6.18,783,2784,Attack,F
2025-10-23 14:41:40.535707,192.168.100.20,10.0.7.30,586,4922,Normal,SA
2025-10-23 18:01:40.535707,192.168.100.20,10.0.1.18,286,1251,Normal,SA
2025-10-23 09:14:40.535707,192.168.100.20,10.0.4.28,993,814,Normal,R
2025-10-23 19:43:40.537174,192.168.100.20,10.0.5.3,647,987,Normal,F
2025-10-23 19:51:40.537174,192.168.100.20,10.0.8.48,130,3298,Normal,S
2025-10-24 01:09:40.537174,192.168.100.20,10.0.8.47,916,3990,Normal,F
2025-10-23 21:04:40.537174,192.168.100.20,10.0.6.44,42,4224,Normal,F
2025-10-23 13:01:40.537174,192.168.100.20,10.0.9.7,262,4968,Normal,S
2025-10-23 11:30:40.537174,192.168.100.20,10.0.8.19,72,3895,Normal,
2025-10-23 20:19:40.537174,192.168.100.20,10.0.2.21,33,161,Normal,SA
2025-10-23 10:56:40.537174,192.168.100.20,10.0.7.14,260,3456,Normal,F
2025-10-23 11:30:40.537174,192.168.100.20,10.0.10.30,314,3544,Normal,R
2025-10-23 22:03:40.537174,192.168.100.20,10.0.3.36,687,4966,Normal,F
2025-10-23 12:05:40.537174,192.168.100.20,10.0.2.31,366,2220,Normal,
2025-10-23 14:34:40.537174,192.168.100.20,10.0.10.31,165,4304,Normal,SA
2025-10-23 18:08:40.537174,192.168.100.20,10.0.4.49,775,3121,Normal,
2025-10-23 18:27:40.537174,192.168.100.20,10.0.4.43,641,3080,Normal,R
2025-10-24 01:23:40.537174,192.168.100.20,10.0.6.21,573,1601,Normal,
2025-10-23 13:48:40.537174,192.168.100.20,10.0.4.40,829,4221,Normal,
